Operateur;Latitude;Longitude;2G;3G;4G
20801;48.8567238962897;2.77782160629313;0;0;0
20810;48.8524892158038;2.77843928653773;0;1;0
20810;48.6658380211762;2.7793114846978;1;1;1
20801;45.6962617313718;2.79135191010402;1;1;0
20810;45.1483289537566;2.79360141973406;1;1;0
20801;48.6656229277032;2.77973334558408;1;1;0
20801;45.1483289772915;2.79361414383493;1;1;0
20810;42.6090158807344;2.80278562800971;1;1;1
20815;45.1483294946917;2.7938940740568;0;1;0
20810;44.7303853639582;2.79550011630604;0;1;0
20801;44.7303673813912;2.79551281134951;1;1;0
20820;42.6085218013722;2.8029941994937;1;1;1
20801;50.3909765261113;2.77269015079738;0;1;1
20801;49.0644043494045;2.77857442369856;1;1;1
20815;44.7301337476482;2.79575362361822;0;1;0
20801;48.8636886443054;2.77998645640941;1;1;0
20820;48.8642374497423;2.78010681683854;1;1;1
20801;48.8638149987181;2.78023127708628;0;1;1
20810;48.8523944330143;2.78068827766628;1;1;0
20801;49.7335861145182;2.77698342452702;1;1;1
20820;48.8535636993314;2.78076512510919;1;1;1
20820;50.2891695838411;2.77505360441094;1;1;1
20815;50.2891696094184;2.7750676188137;0;1;1
20801;50.2844205934132;2.77546708867109;1;1;1
20820;48.8519375985325;2.78168502145675;0;1;1
20801;48.8553281835992;2.78175258690682;0;0;0
20815;50.2841875815142;2.77570634607549;0;1;1
20810;50.4227334210534;2.7751044517794;1;1;1
20810;50.2544052507068;2.7761464041955;1;1;0
20810;48.8696460612893;2.78214246550564;1;1;0
20801;48.8523257213599;2.78246017927774;0;1;0
20801;48.868297571267;2.78240711244964;0;0;0
20820;48.8699977574121;2.78267265862848;1;0;0
20810;48.8892252107291;2.78283788314965;1;1;0
20801;48.8892793659923;2.78294675696018;1;1;1
20801;50.2755165132804;2.77706178883591;0;1;1
20810;48.8708978302311;2.78309151538275;1;0;0
20801;50.3992787583077;2.77659942963097;1;1;0
20810;50.5096994408242;2.77613771507282;1;1;1
20820;48.8597556209099;2.78327420036163;1;1;1
20820;49.4098473165353;2.78102981939391;1;1;1
20810;50.3995124462316;2.77675289193089;0;1;0
20801;50.292253367398;2.77731038129137;1;1;1
20820;43.870172519628;2.80262176661877;1;0;0
20801;43.8699926033317;2.80265970686154;1;0;0
20820;48.889352838912;2.78379197429868;1;1;1
20801;48.9908871649036;2.78345152030544;1;1;1
20801;50.3053361352004;2.77785558919827;0;1;1
20815;50.5104819902147;2.77704918266353;0;1;0
20810;48.9908245655568;2.78364307866739;1;0;0
20815;48.890819420052;2.78419502036273;0;1;1
20801;49.4103978369571;2.78226726181988;1;1;0
20801;44.9277190196841;2.80004045204084;0;1;0
20810;44.9277190196841;2.80004045204084;1;1;0
20815;44.9277280232125;2.80004041994577;0;1;0
20820;50.2889431385001;2.77892260027749;0;0;1
20810;50.7005125331289;2.77751848778597;1;1;1
20820;50.7005126595238;2.77758913440585;1;1;1
20820;49.7052737749796;2.78194200229657;1;1;1
20801;50.7005306820232;2.77763144279771;1;0;0
20820;42.760818987696;2.80805504358333;1;1;1
20820;45.1169343341302;2.79998682249259;1;1;0
20801;45.1169343341302;2.79998682249259;0;1;0
20810;45.1169343341302;2.79998682249259;1;1;0
20815;45.1169433381232;2.79998679028025;0;1;0
20810;49.7054447927414;2.78210753060569;1;1;1
20810;42.7608820811652;2.80814025303994;1;1;1
20820;46.7010533340322;2.79428557236081;1;1;0
20801;46.7010533340322;2.79428557236081;1;1;0
20810;46.7010533340322;2.79428557236081;1;1;0
20815;46.7010623615946;2.79429862603184;0;1;0
20810;48.8615048305435;2.7857885085861;1;1;1
20801;49.3597140557349;2.78378860747376;1;1;0
20810;49.3600647395334;2.7838559469192;1;1;1
20820;49.360046885067;2.78392483128137;1;1;1
20815;49.3600558983991;2.78393855542982;0;1;1
20820;48.8695198271119;2.78695518993401;1;1;1
20801;49.3800574146767;2.78485974018042;0;1;1
20815;48.5430523000661;2.78848510481793;0;1;1
20820;48.4101267290386;2.78903346676522;1;1;1
20810;48.4101267290386;2.78903346676522;1;1;1
20815;46.1738860137902;2.79777912385193;0;1;1
20801;42.6166174453896;2.81039197477308;1;1;0
20810;48.8704744244567;2.78770107501389;1;1;1
20801;49.7652794372205;2.7840164985619;1;1;1
20810;49.4035458002418;2.78567072794387;1;1;1
20820;48.8703668943471;2.78791963334206;1;1;1
20820;46.1692228958427;2.79857397084693;1;1;1
20810;46.1692228958427;2.79857397084693;1;1;1
20820;49.4034925771875;2.78607038108159;1;1;1
20815;49.4035015655068;2.78607034376579;0;1;1
20810;46.8764630922546;2.79620582761897;1;0;0
20801;48.8704757037556;2.78842359405823;1;1;1
20801;46.8765711831165;2.79623168134509;1;0;0
20810;50.4334550942563;2.78188718000731;1;1;0
20801;50.43353600966;2.7819571031982;1;1;1
20820;50.4334821734865;2.78197139055783;1;1;0
20815;50.433527231088;2.78206957813017;0;1;1
20801;48.2999534872576;2.79091753432611;1;1;1
20801;47.9988023753492;2.79219960996213;1;1;0
20820;48.2994952940856;2.79129692582875;1;1;1
20810;48.2994952940856;2.79129692582875;1;1;1
20815;47.9988928868181;2.79249423680023;0;1;1
20815;48.2995043151143;2.79131037485136;0;1;1
20810;49.84498962108;2.78499914929156;1;1;0
20801;49.8448910441283;2.78513848976742;1;1;0
20810;42.7112198970487;2.81152259200759;1;1;1
20815;42.7111122614861;2.81166924539264;0;1;1
20801;42.7111572383432;2.81168129202184;0;1;1
20820;42.7110673918408;2.81171815880509;1;1;1
20801;48.8447751743324;2.78963162113544;1;1;1
20810;50.4270207814087;2.78310949146368;0;1;0
20810;48.8158980729316;2.79012942817141;1;1;0
20801;48.8158891750284;2.79018393702834;1;1;1
20810;45.6784250365462;2.80242821017632;1;1;1
20820;46.8796272033311;2.79836053592198;1;1;0
20801;46.8796272033311;2.79836053592198;0;1;0
20810;46.8796272033311;2.79836053592198;0;1;0
20815;46.8796272263224;2.7983736668537;0;1;0
20820;45.6782185562319;2.80278863515897;1;1;1
20820;42.6872796264912;2.81314780981568;1;1;1
20810;42.6872796264912;2.81314780981568;1;1;1
20801;42.687279647766;2.81315999684234;1;1;1
20810;45.2687173589794;2.80456850732671;1;1;0
20801;50.4211435349196;2.7846522862457;1;1;1
20801;45.2688978458467;2.80479740528112;1;1;0
20815;45.2689068724037;2.80481012537995;0;1;0
20801;50.3448714777832;2.78524393208219;1;1;0
20801;49.3883706947853;2.78931388896605;1;1;1
20815;42.6870561709303;2.81390412353521;0;1;0
20815;50.290895254279;2.78613178935731;0;1;1
20815;49.3899718376072;2.78999583900017;0;1;1
20801;49.1405910331679;2.7911713062722;1;1;1
20815;49.1406000714823;2.79119867704677;0;1;0
20820;50.258114273693;2.78663443944206;1;1;1
20801;42.6434972030162;2.81457900355344;1;1;1
20801;50.4136951120772;2.78613113367921;0;1;1
20810;49.1413109116051;2.79152470303207;1;1;0
20801;50.2915967504798;2.7868015523751;1;1;1
20820;50.2816036030361;2.78689971008812;1;1;1
20815;50.2815856940608;2.78692781033582;0;1;1
20810;50.2815768849017;2.78702593428558;1;1;0
20820;49.1413117414545;2.79200433240189;1;1;1
20810;48.393610343977;2.79497609247901;1;1;1
20820;45.7353311557252;2.80487388881173;1;1;1
20810;45.7353311557252;2.80487388881173;1;1;1
20820;50.3450542699654;2.78710914655642;1;1;0
20815;45.7361147997158;2.80499971789888;0;1;1
20820;48.3935926542726;2.79515177690923;1;1;1
20801;48.3935299578644;2.79531412752213;1;1;0
20801;42.7513018249077;2.81594355914247;1;1;0
20820;48.5418236500592;2.79577838534959;1;1;1
20810;48.5418236500592;2.79577838534959;1;1;1
20815;42.5288696130948;2.81721571309254;0;1;1
20815;49.7002769609713;2.79166059376043;0;1;1
20815;49.3960981744181;2.79300061221166;0;1;1
20810;49.3961521518963;2.79302793849963;1;1;1
20820;49.3961072570505;2.79305566185957;1;1;1
20801;49.3960624328499;2.79312469944767;1;1;1
20801;49.7004662923205;2.79203386425959;1;1;1
20801;47.3529491212796;2.8013244775356;1;1;1
20801;50.2602758435299;2.79047711860876;1;1;1
20801;48.5429420678075;2.79750809095593;1;1;1
20820;48.4967581411806;2.7978216466561;1;1;1
20815;45.2161141025688;2.80972116764476;0;1;1
20810;48.4967312685987;2.79788942732297;1;1;1
20820;43.7472785265024;2.81516045264161;1;1;1
20810;43.7472785265024;2.81516045264161;1;1;1
20801;50.2864059667578;2.79140592119395;0;1;1
20820;42.5267963743118;2.81917893245872;1;1;1
20810;42.5267963743118;2.81917893245872;1;1;1
20815;50.3062128840737;2.79147843412851;0;1;1
20820;45.8274845955616;2.80842525180376;1;1;1
20810;45.8274845955616;2.80842525180376;1;1;1
20810;47.9085175465227;2.80093228621272;1;1;0
20801;48.4979381675825;2.79873753081055;1;1;1
20801;50.2786667003113;2.79166201135961;1;1;1
20801;50.3062668731054;2.791548307744;1;1;1
20810;48.6309897353037;2.79838878125883;1;1;0
20820;48.6310617866313;2.7984427843797;1;1;0
20801;46.0224956004402;2.80831485074395;1;1;0
20801;50.5086757907647;2.79132983376871;0;0;1
20801;50.5086757907647;2.79132983376871;1;1;1
20820;46.0223069346206;2.80857403521652;1;1;1
20801;48.798024551349;2.7987506748052;1;1;0
20820;50.5088832542337;2.79193422696589;1;1;1
20820;48.7977098423367;2.79879272944299;1;1;1
20810;48.7977098423367;2.79879272944299;1;1;1
20820;49.0777814396208;2.79774757011718;1;1;1
20810;50.3060806179211;2.79290893735728;1;1;1
20801;50.3061256983441;2.79302090640318;1;1;1
20820;50.3062244844782;2.79303452131818;1;1;0
20810;50.407700930534;2.79291335012081;1;1;1
20801;43.3333016421372;2.81839796954997;1;1;1
20815;43.039719877028;2.81944096856165;0;1;1
20810;43.039719877028;2.81944096856165;1;1;1
20810;48.8513303433989;2.79955324868446;0;1;0
20820;43.0397113559292;2.81972300411166;1;1;1
20801;43.0392617102749;2.81974892596517;1;1;1
20810;50.4600100920845;2.79341561460688;1;1;0
20801;49.030991557047;2.79911953288386;1;1;1
20810;46.0254434191053;2.81021778701284;1;1;1
20810;46.1409310685975;2.80992211639401;1;1;1
20820;50.4453348012027;2.79433327419214;1;1;1
20801;50.5455164765837;2.79398014091341;0;1;1
20810;50.4452003847072;2.79447440116889;0;1;0
20815;50.4602990499599;2.79444096227308;0;1;1
20820;46.1427334003474;2.81073202166048;1;1;1
20820;50.0855597605404;2.7961110585941;1;1;0
20815;46.1430577473843;2.81083454151219;0;1;1
20801;48.3775015590593;2.80285812546924;1;1;1
20801;50.4451113414167;2.79491055732414;1;1;1
20801;50.4604076779793;2.79498894161847;1;1;1
20801;42.5211122858768;2.82291517062035;1;1;1
20815;50.2689595385036;2.796436983045;0;1;1
20815;42.7755546192747;2.82277518277816;0;1;1
20810;49.7754756749182;2.79899862688839;1;1;1
20801;49.4097820543868;2.80046688733988;1;1;1
20801;42.7756094958964;2.82333647308856;1;1;0
20801;48.909205543432;2.80253639983294;1;1;1
20820;49.7751436358636;2.79923578298108;1;1;1
20801;50.5205682711681;2.79640526378948;0;0;0
20820;42.77565473554;2.82350721419628;1;1;1
20810;42.77565473554;2.82350721419628;1;1;1
20801;49.3046694988096;2.8021378422507;1;1;1
20815;50.4476114403816;2.79768397899207;0;1;1
20815;49.3047235695216;2.80222011797052;0;1;1
20820;49.3049394018999;2.8022742800782;1;1;0
20810;49.3045888656083;2.80230311664881;1;1;0
20810;46.4732650590309;2.81262205797342;1;1;1
20815;48.397416135806;2.8057826529124;0;1;1
20810;49.5429359619359;2.80145523392542;1;0;1
20820;48.9091627984188;2.80388718523215;1;1;1
20810;48.9089470616837;2.80394256849374;1;1;0
20801;45.5422234848728;2.81609931258166;1;1;0
20801;46.473266040375;2.81322158173571;1;1;1
20820;46.6086117626635;2.81305755031063;1;1;1
20801;48.2579001903987;2.80725322662705;1;1;0
20820;45.5725163500463;2.81662711166473;1;1;1
20810;45.5725434060378;2.81665266523133;1;1;1
20801;45.572489398603;2.81666566528981;1;1;0
20815;45.5725885550824;2.81672944511459;0;1;0
20815;46.6083330769671;2.81333288415603;0;1;1
20820;42.6794522880876;2.82602856845863;1;1;1
20815;42.6791647206365;2.82611472489804;0;1;1
20820;48.7612875206124;2.80591197013082;1;1;1
20810;42.6790479984114;2.82621255621006;1;1;1
20810;48.7612699083247;2.80614330371399;1;1;1
20801;50.1447328781951;2.80086224230194;1;1;0
20820;47.6754534786815;2.81019827643482;1;1;1
20801;48.7612971108764;2.80627924282998;1;1;0
20801;49.789416232192;2.80241317943551;1;1;1
20810;47.6754356285368;2.81029162841851;1;1;1
20810;43.8930117033251;2.82300164576131;1;1;1
20810;50.6372843242529;2.7994317767905;1;1;1
20820;43.8924992863289;2.82333923355739;1;1;1
20810;46.6080738833622;2.814522732298;1;1;1
20801;48.9502628710555;2.80617616802244;1;1;0
20815;44.985268487483;2.81999498728096;0;1;0
20810;44.985268487483;2.81999498728096;1;1;0
20801;44.9852236947453;2.82013468973473;0;1;0
20820;46.9158932118108;2.81387490372139;1;1;1
20810;46.9158932118108;2.81387490372139;1;1;1
20815;46.9158932330328;2.81388804346067;0;1;0
20801;48.8745994931878;2.80733029093128;0;0;0
20801;42.6714090810943;2.82824566144038;1;1;1
20801;48.8622079400955;2.80794859245595;1;1;1
20801;43.9324858780879;2.82454792695002;1;1;1
20810;48.8574957449453;2.80810225271713;1;1;0
20820;42.6953341440705;2.82843107555004;1;1;1
20810;42.6953341440705;2.82843107555004;1;1;1
20815;49.4099534426389;2.80637579655741;0;1;1
20815;46.4729116818195;2.81681993415084;0;1;1
20820;46.4729206863341;2.81681990391624;1;1;1
20820;49.4097197698165;2.80639044986728;1;1;1
20810;49.4100167349335;2.80660973784959;1;1;1
20815;50.5416442628341;2.80268632331177;0;1;1
20801;49.2217216084343;2.80778051211033;1;1;0
20820;44.3815116496438;2.8242862246145;1;1;1
20820;50.5419857779851;2.80296668220857;1;1;1
20801;48.6816857333961;2.81013303112571;1;1;1
20801;47.5341339408754;2.81493993891186;1;1;1
20820;50.2076547843996;2.80566608991963;1;1;0
20801;50.4400016750116;2.80484111356521;1;1;1
20815;49.3972122439144;2.8090953994348;0;1;0
20801;48.3962937765676;2.81275773616673;1;1;1
20810;48.6688801926616;2.811931335541;1;1;1
20801;48.7099946400048;2.8121639112562;1;1;0
20820;48.6693222772059;2.81278529123368;1;1;1
20815;50.3811410649382;2.80658495763244;0;1;1
20801;50.48925784525;2.80621208235816;1;1;1
20815;50.2858841406565;2.80729948919565;0;1;0
20820;48.7101671753516;2.8132097749664;1;1;1
20810;48.7101671753516;2.8132097749664;1;1;1
20820;44.9261599354426;2.82592588275931;1;1;1
20810;44.9261599354426;2.82592588275931;1;1;1
20801;44.3143025724375;2.82782937258998;1;1;0
20810;50.4890168306558;2.80707128513143;1;1;1
20815;50.4890258067829;2.80707125075416;0;1;1
20820;49.8188872769933;2.80971403997471;1;1;1
20810;49.8188872769933;2.80971403997471;1;1;1
20801;49.4108602303038;2.81141421020775;1;1;1
20801;50.4192693923561;2.80767524052008;1;1;1
20801;43.6064378590068;2.8305225351806;1;1;0
20801;50.2860027854294;2.80853223618932;1;1;1
20820;50.4193868142063;2.80813846502856;1;1;1
20810;48.8642767983796;2.81391130035671;1;1;0
20820;48.347103884615;2.81579407494615;1;1;1
20815;48.347103884615;2.81579407494615;0;1;1
20810;48.347103884615;2.81579407494615;1;1;1
20820;48.5302599899713;2.81520499017826;1;1;1
20810;48.5302599899713;2.81520499017826;1;1;1
20820;48.9205275066381;2.81381931543532;1;1;0
20810;50.4193601230045;2.80829312383507;1;1;1
20815;48.5302690066991;2.81521850248358;0;1;1
20815;48.9205275278406;2.81383296099341;0;1;1
20815;48.8309660302093;2.8141936749631;0;1;0
20801;49.4046144430453;2.81212575873456;1;1;1
20815;47.6062581108413;2.81853648997949;0;1;1
20801;47.6062581108413;2.81853648997949;1;1;0
20810;48.8083566296641;2.81441038640832;1;1;0
20801;46.1646266646392;2.82339605765638;1;0;0
20820;48.8084466499167;2.81446453130873;1;0;0
20801;48.8084556857483;2.81449173178504;1;0;0
20810;44.3144400936202;2.82943369741871;1;1;0
20815;44.3144401130633;2.82944623441041;0;1;0
20801;49.0695712973552;2.81383188854149;1;1;1
20820;48.15737338272;2.81708770910172;1;1;1
20810;48.15737338272;2.81708770910172;1;1;1
20815;49.0791112711682;2.81389346071786;0;1;0
20810;49.0791112711682;2.81389346071786;1;1;0
20801;43.1248174922487;2.83333333792264;1;1;1
20801;42.492231288789;2.83523412914932;1;1;1
20801;50.4317321220103;2.80939853566975;1;1;1
20820;43.5188597472972;2.83233863022005;1;1;1
20810;43.5188597472972;2.83233863022005;1;1;1
20820;42.4918988021175;2.83530794466516;1;1;1
20810;42.4918988021175;2.83530794466516;1;1;1
20815;49.4068456311107;2.81346751395691;0;1;1
20810;49.4068546194055;2.81346748141787;1;1;1
20820;49.4068996245701;2.81350864171488;1;1;1
20801;48.8287110681865;2.81574095255925;1;1;1
20810;48.5863675883361;2.81683748291422;1;1;1
20820;48.5862417171444;2.81687859864196;1;1;1
20810;48.8310234821313;2.81645475610505;1;1;1
20801;46.324158844549;2.82520762637815;1;0;1
20801;46.1619383953674;2.82611319179009;1;1;1
20810;50.5159693483731;2.81131798917499;1;1;0
20810;44.5280662840894;2.83138099294386;1;1;1
20815;47.1441692879162;2.82333917475559;0;1;1
20820;47.1441513424898;2.82337882003548;1;1;1
20810;47.1441513424898;2.82337882003548;1;1;1
20801;48.6462412918791;2.81836538301451;1;1;1
20815;49.4737469906308;2.81577657264795;0;1;1
20810;49.4735942216761;2.81579091185739;1;0;0
20801;49.4738638719003;2.81580373884685;1;1;0
20820;49.4735853388483;2.81585990494476;1;0;0
20820;44.5271490722819;2.8320506968052;1;1;1
20820;46.9979139707014;2.82442280443456;1;1;0
20801;46.9979139707014;2.82442280443456;1;1;0
20815;46.9979139907202;2.82443596412703;0;1;0
20810;46.9979050273774;2.82446231276673;1;1;0
20801;43.7176601657232;2.83479618029266;1;1;0
20801;48.3798143015645;2.82019030957628;1;1;0
20801;50.5107655121131;2.8127451062127;1;1;1
20820;50.4345925282607;2.81316849510007;1;1;1
20801;49.5360579034826;2.81669935467932;1;1;0
20801;50.5304947655548;2.81308007325682;0;1;1
20815;48.3791224535277;2.82078690132087;0;1;1
20820;50.5303065541213;2.81326383345297;1;1;1
20810;48.3791946722774;2.82094871735843;1;1;1
20820;48.3794378286305;2.82110995251619;1;1;1
20801;50.4328073464322;2.81397620934142;0;0;0
20801;48.5301965059753;2.82074473302497;1;1;1
20801;50.3052799332955;2.81445936912924;0;1;1
20810;48.6460464509422;2.8203750175794;1;1;1
20815;50.5102825349718;2.81388706090183;0;1;0
20810;50.4417577749172;2.81432272709273;1;1;1
20810;50.4356626322605;2.8144013886513;1;1;1
20801;50.4322877024908;2.81465273055451;0;0;0
20801;45.5211129487506;2.83110528487816;1;1;1
20801;44.9186167161238;2.8329442740282;1;0;0
20801;50.4332575598065;2.81488809338652;0;0;0
20820;50.4328895513744;2.81491755294792;1;1;1
20801;49.4158238213468;2.81864263333328;1;1;1
20820;49.0422822770118;2.81997527387537;1;1;1
20810;49.0422912686444;2.81997524269215;1;1;0
20815;49.042309292906;2.82000253546865;0;1;1
20801;50.4324589150971;2.81508778496397;0;0;0
20801;50.4026372579046;2.81523919143849;1;1;1
20810;49.4152580795922;2.81898904093689;1;1;1
20820;49.415923227851;2.81900048065802;1;1;1
20801;50.2215803191384;2.81617950282628;1;1;1
20820;45.5213031231853;2.83182204796329;1;1;1
20820;45.9344267883836;2.83065133296001;1;1;1
20815;45.9344267883836;2.83065133296001;0;1;0
20810;45.9344267883836;2.83065133296001;1;1;1
20801;50.4329898284019;2.81594316035843;0;0;0
20810;45.5209436830939;2.83232271103269;1;1;1
20815;48.645086914109;2.8223193638061;0;1;1
20801;48.2411094449722;2.82380164214255;1;1;1
20810;50.5375985795569;2.81582817015355;1;1;0
20801;50.5376614080763;2.81582794021311;1;1;1
20820;50.4308812279064;2.8165973331301;1;1;1
20820;48.6448988510876;2.82287652586793;1;1;1
20815;46.3274990958609;2.83083828556239;0;1;1
20820;46.3274181307035;2.83089052971026;1;1;1
20815;49.9702792821131;2.81944029977646;0;1;0
20801;45.8510895104922;2.83299467061945;1;0;1
20801;49.9693811455692;2.81951311630998;1;1;0
20810;46.3282843690718;2.83209672591856;1;1;1
20801;45.9280556597926;2.83360017448162;1;1;0
20820;42.7125031049438;2.84343806080165;1;1;1
20820;49.5172208039755;2.82274363471034;1;1;0
20815;50.4486418248407;2.81963972661524;0;1;1
20810;42.7125123276801;2.84359653675965;1;1;1
20801;42.7126473366514;2.84369371328211;1;1;1
20820;49.4050989050471;2.82345993225135;1;1;1
20801;48.8347422927752;2.82548744930877;0;0;1
20810;50.4289743348968;2.82013165450393;1;1;0
20801;49.4053780847622;2.823830873662;1;1;1
20810;49.4056927157226;2.8238573461175;1;1;1
